created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2024-04-07 02:37:53+05:30,2092,186,35.0,32.3,67.0,640.0,36.0,0.0,,,,
2024-04-07 02:38:54+05:30,2093,185,35.0,32.3,67.0,637.0,36.0,2.0,,,,
2024-04-07 02:39:56+05:30,2094,187,38.0,32.3,67.0,646.0,37.0,1.0,,,,
2024-04-07 02:40:57+05:30,2095,187,38.0,32.3,67.0,589.0,28.0,1.0,,,,
2024-04-07 02:41:58+05:30,2096,188,35.0,32.3,67.0,659.0,39.0,8.0,,,,
2024-04-07 02:43:00+05:30,2097,187,38.0,32.3,67.0,683.0,43.0,0.0,,,,
2024-04-07 02:44:01+05:30,2098,187,38.0,32.3,67.0,674.0,41.0,3.0,,,,
2024-04-07 02:45:02+05:30,2099,188,37.0,32.3,67.0,682.0,42.0,0.0,,,,
2024-04-07 02:46:03+05:30,2100,188,38.0,32.3,67.0,672.0,41.0,0.0,,,,
2024-04-07 02:47:05+05:30,2101,188,35.0,32.3,67.0,678.0,42.0,0.0,,,,
2024-04-07 02:48:06+05:30,2102,189,41.0,32.3,67.0,678.0,42.0,6.0,,,,
2024-04-07 02:49:07+05:30,2103,187,35.0,32.3,67.0,675.0,41.0,7.0,,,,
2024-04-07 02:50:08+05:30,2104,187,38.0,32.3,67.0,675.0,41.0,1.0,,,,
2024-04-07 02:51:09+05:30,2105,188,38.0,32.3,67.0,674.0,41.0,11.0,,,,
2024-04-07 02:52:10+05:30,2106,188,36.0,32.3,67.0,668.0,40.0,0.0,,,,
2024-04-07 02:52:49+05:30,2107,184,41.0,32.3,67.0,577.0,26.0,0.0,,,,
2024-04-07 02:53:50+05:30,2108,192,37.0,32.3,67.0,668.0,40.0,0.0,,,,
2024-04-07 02:54:51+05:30,2109,192,40.0,31.9,67.0,617.0,33.0,0.0,,,,
2024-04-07 02:55:53+05:30,2110,188,35.0,32.2,67.0,650.0,38.0,0.0,,,,
2024-04-07 02:56:55+05:30,2111,188,36.0,32.3,67.0,660.0,39.0,0.0,,,,
2024-04-07 02:57:56+05:30,2112,194,47.0,32.3,67.0,491.0,13.0,2.0,,,,
2024-04-07 02:58:57+05:30,2113,187,37.0,32.3,67.0,495.0,14.0,0.0,,,,
2024-04-07 02:59:58+05:30,2114,188,35.0,32.3,67.0,652.0,38.0,1.0,,,,
2024-04-07 03:00:49+05:30,2115,184,40.0,32.3,67.0,556.0,23.0,0.0,,,,
2024-04-07 03:01:51+05:30,2116,193,42.0,32.3,67.0,580.0,27.0,4.0,,,,
2024-04-07 03:02:53+05:30,2117,193,40.0,31.9,67.0,646.0,37.0,0.0,,,,
2024-04-07 03:03:54+05:30,2118,190,38.0,31.8,67.0,646.0,37.0,0.0,,,,
2024-04-07 03:04:56+05:30,2119,190,36.0,31.8,67.0,652.0,38.0,0.0,,,,
2024-04-07 03:05:57+05:30,2120,189,37.0,31.8,67.0,659.0,39.0,0.0,,,,
2024-04-07 03:06:58+05:30,2121,189,36.0,31.8,67.0,668.0,40.0,0.0,,,,
2024-04-07 03:07:59+05:30,2122,192,40.0,31.9,67.0,674.0,41.0,4.0,,,,
2024-04-07 03:09:01+05:30,2123,190,39.0,31.8,67.0,656.0,39.0,5.0,,,,
2024-04-07 03:10:02+05:30,2124,193,42.0,31.8,67.0,671.0,41.0,4.0,,,,
2024-04-07 03:10:51+05:30,2125,192,44.0,31.8,67.0,589.0,28.0,4.0,,,,
2024-04-07 03:11:52+05:30,2126,196,37.0,31.8,67.0,690.0,44.0,0.0,,,,
2024-04-07 03:12:51+05:30,2127,190,42.0,31.8,67.0,603.0,30.0,0.0,,,,
2024-04-07 03:13:52+05:30,2128,204,42.0,31.8,68.0,688.0,43.0,32.0,,,,
2024-04-07 03:14:54+05:30,2129,194,40.0,31.8,68.0,683.0,43.0,19.0,,,,
2024-04-07 03:15:55+05:30,2130,193,38.0,31.8,68.0,683.0,43.0,3.0,,,,
2024-04-07 03:16:56+05:30,2131,193,35.0,31.8,68.0,683.0,43.0,0.0,,,,
2024-04-07 03:17:58+05:30,2132,191,37.0,31.8,68.0,682.0,42.0,0.0,,,,
2024-04-07 03:18:59+05:30,2133,191,38.0,31.8,68.0,659.0,39.0,0.0,,,,
2024-04-07 03:20:00+05:30,2134,192,35.0,31.8,68.0,626.0,34.0,0.0,,,,
2024-04-07 03:20:52+05:30,2135,191,43.0,31.8,69.0,577.0,26.0,0.0,,,,
2024-04-07 03:21:53+05:30,2136,196,38.0,31.8,69.0,675.0,41.0,0.0,,,,
2024-04-07 03:22:54+05:30,2137,194,38.0,31.8,69.0,675.0,41.0,0.0,,,,
2024-04-07 03:24:52+05:30,2138,199,43.0,31.8,69.0,597.0,30.0,0.0,,,,
2024-04-07 03:25:53+05:30,2139,199,38.0,31.8,69.0,675.0,41.0,0.0,,,,
2024-04-07 03:26:55+05:30,2140,196,35.0,31.8,69.0,671.0,41.0,2.0,,,,
2024-04-07 03:27:56+05:30,2141,198,44.0,31.8,69.0,666.0,40.0,8.0,,,,
2024-04-07 03:28:53+05:30,2142,191,42.0,31.8,69.0,574.0,26.0,0.0,,,,
2024-04-07 03:29:54+05:30,2143,196,35.0,31.8,69.0,665.0,40.0,7.0,,,,
2024-04-07 03:30:55+05:30,2144,199,40.0,31.8,69.0,634.0,35.0,2.0,,,,
2024-04-07 03:32:53+05:30,2145,199,43.0,31.8,69.0,602.0,30.0,0.0,,,,
2024-04-07 03:33:54+05:30,2146,200,37.0,31.8,69.0,692.0,44.0,0.0,,,,
2024-04-07 03:34:56+05:30,2147,196,39.0,31.8,69.0,692.0,44.0,0.0,,,,
2024-04-07 03:35:58+05:30,2148,195,38.0,31.8,69.0,690.0,44.0,0.0,,,,
2024-04-07 03:37:00+05:30,2149,197,42.0,31.8,69.0,518.0,17.0,4.0,,,,
2024-04-07 03:38:02+05:30,2150,196,41.0,31.8,69.0,674.0,41.0,4.0,,,,
2024-04-07 03:39:04+05:30,2151,197,43.0,31.8,69.0,686.0,43.0,0.0,,,,
2024-04-07 03:40:06+05:30,2152,195,42.0,31.8,69.0,694.0,44.0,2.0,,,,
2024-04-07 03:41:07+05:30,2153,195,41.0,31.8,69.0,526.0,19.0,3.0,,,,
2024-04-07 03:42:08+05:30,2154,195,38.0,31.8,69.0,692.0,44.0,0.0,,,,
2024-04-07 03:43:11+05:30,2155,195,38.0,31.8,69.0,704.0,46.0,0.0,,,,
2024-04-07 03:44:13+05:30,2156,196,37.0,31.8,69.0,714.0,47.0,0.0,,,,
2024-04-07 03:45:14+05:30,2157,195,38.0,31.8,69.0,694.0,44.0,0.0,,,,
2024-04-07 03:46:16+05:30,2158,195,38.0,31.8,69.0,714.0,47.0,0.0,,,,
2024-04-07 03:47:17+05:30,2159,200,40.0,31.8,69.0,690.0,44.0,4.0,,,,
2024-04-07 03:48:19+05:30,2160,198,40.0,31.8,69.0,688.0,43.0,0.0,,,,
2024-04-07 03:49:20+05:30,2161,195,41.0,31.8,69.0,679.0,42.0,2.0,,,,
2024-04-07 03:50:22+05:30,2162,194,39.0,31.8,69.0,706.0,46.0,0.0,,,,
2024-04-07 03:51:24+05:30,2163,196,37.0,31.8,69.0,706.0,46.0,0.0,,,,
2024-04-07 03:52:25+05:30,2164,195,39.0,31.8,69.0,692.0,44.0,0.0,,,,
2024-04-07 03:53:26+05:30,2165,194,37.0,31.8,69.0,674.0,41.0,0.0,,,,
2024-04-07 03:54:55+05:30,2166,196,44.0,31.8,69.0,620.0,33.0,4.0,,,,
2024-04-07 03:55:57+05:30,2167,197,41.0,31.8,69.0,700.0,45.0,11.0,,,,
2024-04-07 03:56:58+05:30,2168,194,35.0,31.8,69.0,686.0,43.0,0.0,,,,
2024-04-07 03:57:59+05:30,2169,196,40.0,31.8,69.0,697.0,45.0,0.0,,,,
2024-04-07 03:58:56+05:30,2170,195,46.0,31.8,69.0,594.0,29.0,3.0,,,,
2024-04-07 03:59:57+05:30,2171,195,38.0,31.8,69.0,657.0,39.0,0.0,,,,
2024-04-07 04:00:58+05:30,2172,197,42.0,31.8,69.0,682.0,42.0,3.0,,,,
2024-04-07 04:01:59+05:30,2173,194,39.0,31.8,69.0,678.0,42.0,0.0,,,,
2024-04-07 04:03:00+05:30,2174,194,38.0,31.8,69.0,715.0,47.0,0.0,,,,
2024-04-07 04:04:02+05:30,2175,194,41.0,31.8,69.0,660.0,39.0,0.0,,,,
2024-04-07 04:05:03+05:30,2176,196,42.0,31.8,69.0,710.0,47.0,3.0,,,,
2024-04-07 04:06:04+05:30,2177,191,38.0,31.8,68.0,672.0,41.0,0.0,,,,
2024-04-07 04:07:05+05:30,2178,191,38.0,31.6,68.0,671.0,41.0,0.0,,,,
2024-04-07 04:08:56+05:30,2179,194,41.0,31.8,68.0,591.0,29.0,0.0,,,,
2024-04-07 04:09:58+05:30,2180,200,40.0,31.8,68.0,650.0,38.0,2.0,,,,
2024-04-07 04:10:59+05:30,2181,196,39.0,31.8,68.0,626.0,34.0,0.0,,,,
2024-04-07 04:12:57+05:30,2182,198,40.0,31.8,68.0,542.0,21.0,0.0,,,,
2024-04-07 04:13:58+05:30,2183,199,42.0,31.8,68.0,615.0,32.0,2.0,,,,
2024-04-07 04:15:00+05:30,2184,196,42.0,31.8,68.0,589.0,28.0,11.0,,,,
2024-04-07 04:16:01+05:30,2185,192,39.0,31.8,68.0,607.0,31.0,0.0,,,,
2024-04-07 04:16:57+05:30,2186,189,42.0,31.8,68.0,517.0,17.0,0.0,,,,
2024-04-07 04:17:59+05:30,2187,198,40.0,31.8,68.0,592.0,29.0,0.0,,,,
2024-04-07 04:19:00+05:30,2188,192,38.0,31.8,68.0,515.0,17.0,0.0,,,,
2024-04-07 04:20:01+05:30,2189,190,39.0,31.8,68.0,591.0,29.0,0.0,,,,
2024-04-07 04:20:58+05:30,2190,192,44.0,31.8,68.0,503.0,15.0,8.0,,,,
2024-04-07 04:21:59+05:30,2191,200,44.0,31.8,68.0,570.0,25.0,32.0,,,,
2024-04-07 04:23:00+05:30,2192,190,37.0,31.8,68.0,570.0,25.0,0.0,,,,
2024-04-07 04:23:58+05:30,2193,193,46.0,31.8,68.0,524.0,18.0,2.0,,,,
2024-04-07 04:25:00+05:30,2194,195,38.0,31.8,68.0,626.0,34.0,0.0,,,,
2024-04-07 04:26:02+05:30,2195,194,40.0,31.8,68.0,631.0,35.0,0.0,,,,
2024-04-07 04:26:58+05:30,2196,197,46.0,31.8,68.0,572.0,26.0,6.0,,,,
2024-04-07 04:27:59+05:30,2197,199,42.0,31.8,68.0,627.0,34.0,2.0,,,,
2024-04-07 04:29:01+05:30,2198,196,40.0,31.8,68.0,607.0,31.0,6.0,,,,
2024-04-07 04:29:59+05:30,2199,196,46.0,31.8,68.0,537.0,20.0,3.0,,,,
2024-04-07 04:31:00+05:30,2200,199,40.0,31.8,68.0,594.0,29.0,4.0,,,,
2024-04-07 04:32:02+05:30,2201,192,40.0,31.4,68.0,584.0,28.0,0.0,,,,
2024-04-07 04:32:59+05:30,2202,196,42.0,31.3,68.0,497.0,14.0,4.0,,,,
2024-04-07 04:34:00+05:30,2203,197,46.0,31.3,68.0,526.0,19.0,1.0,,,,
2024-04-07 04:34:59+05:30,2204,189,42.0,31.3,68.0,487.0,13.0,0.0,,,,
2024-04-07 04:36:00+05:30,2205,196,40.0,31.3,68.0,549.0,22.0,0.0,,,,
2024-04-07 04:37:01+05:30,2206,190,39.0,31.3,68.0,531.0,19.0,3.0,,,,
2024-04-07 04:38:03+05:30,2207,189,39.0,31.3,68.0,542.0,21.0,0.0,,,,
2024-04-07 04:39:04+05:30,2208,188,38.0,31.4,68.0,546.0,22.0,1.0,,,,
2024-04-07 04:39:59+05:30,2209,191,43.0,31.4,68.0,470.0,10.0,0.0,,,,
2024-04-07 04:41:00+05:30,2210,193,41.0,31.4,68.0,470.0,10.0,1.0,,,,
2024-04-07 04:42:01+05:30,2211,194,38.0,31.3,68.0,540.0,21.0,0.0,,,,
2024-04-07 04:43:00+05:30,2212,190,43.0,31.3,68.0,462.0,9.0,0.0,,,,
2024-04-07 04:44:01+05:30,2213,192,37.0,31.3,68.0,527.0,19.0,0.0,,,,
2024-04-07 04:45:00+05:30,2214,188,41.0,31.3,69.0,473.0,11.0,0.0,,,,
2024-04-07 04:46:01+05:30,2215,192,37.0,31.3,69.0,540.0,21.0,0.0,,,,
2024-04-07 04:47:03+05:30,2216,191,42.0,31.3,69.0,533.0,20.0,3.0,,,,
2024-04-07 04:49:00+05:30,2217,192,42.0,31.3,69.0,475.0,11.0,2.0,,,,
2024-04-07 04:50:02+05:30,2218,191,38.0,31.3,69.0,536.0,20.0,0.0,,,,
2024-04-07 04:51:03+05:30,2219,189,35.0,31.3,69.0,529.0,19.0,0.0,,,,
2024-04-07 04:52:04+05:30,2220,187,35.0,31.3,69.0,476.0,11.0,0.0,,,,
2024-04-07 04:53:01+05:30,2221,187,41.0,31.3,69.0,470.0,10.0,2.0,,,,
2024-04-07 04:54:02+05:30,2222,191,38.0,31.3,68.0,560.0,24.0,0.0,,,,
2024-04-07 04:55:01+05:30,2223,189,42.0,31.3,68.0,500.0,15.0,0.0,,,,
2024-04-07 04:56:03+05:30,2224,196,40.0,31.3,68.0,545.0,22.0,2.0,,,,
2024-04-07 04:57:01+05:30,2225,191,46.0,31.3,68.0,491.0,13.0,3.0,,,,
2024-04-07 04:58:04+05:30,2226,191,39.0,31.3,68.0,561.0,24.0,3.0,,,,
2024-04-07 04:59:02+05:30,2227,195,43.0,31.3,68.0,496.0,14.0,0.0,,,,
2024-04-07 05:00:03+05:30,2228,194,41.0,31.3,68.0,569.0,25.0,3.0,,,,
2024-04-07 05:01:05+05:30,2229,192,37.0,31.3,68.0,552.0,23.0,0.0,,,,
2024-04-07 05:02:02+05:30,2230,194,43.0,31.3,68.0,497.0,14.0,0.0,,,,
2024-04-07 05:03:02+05:30,2231,196,43.0,31.3,68.0,492.0,14.0,0.0,,,,
2024-04-07 05:04:03+05:30,2232,198,40.0,31.3,68.0,549.0,22.0,6.0,,,,
2024-04-07 05:05:05+05:30,2233,192,39.0,31.3,68.0,536.0,20.0,0.0,,,,
2024-04-07 05:07:02+05:30,2234,191,42.0,31.3,68.0,461.0,9.0,0.0,,,,
2024-04-07 05:08:04+05:30,2235,197,46.0,31.3,67.0,530.0,19.0,63.0,,,,
2024-04-07 05:09:03+05:30,2236,189,42.0,31.3,67.0,466.0,10.0,11.0,,,,
2024-04-07 05:10:05+05:30,2237,195,40.0,31.3,67.0,542.0,21.0,2.0,,,,
2024-04-07 05:11:06+05:30,2238,193,40.0,31.3,67.0,500.0,15.0,4.0,,,,
2024-04-07 05:12:07+05:30,2239,190,42.0,31.3,67.0,529.0,19.0,3.0,,,,
2024-04-07 05:13:08+05:30,2240,186,38.0,31.3,67.0,545.0,22.0,0.0,,,,
2024-04-07 05:14:10+05:30,2241,183,38.0,31.3,67.0,545.0,22.0,0.0,,,,
2024-04-07 05:15:03+05:30,2242,189,44.0,31.3,67.0,488.0,13.0,2.0,,,,
2024-04-07 05:16:04+05:30,2243,189,37.0,31.3,67.0,551.0,23.0,0.0,,,,
2024-04-07 05:17:03+05:30,2244,190,46.0,31.3,67.0,473.0,11.0,3.0,,,,
2024-04-07 05:18:05+05:30,2245,189,35.0,31.3,67.0,514.0,17.0,0.0,,,,
2024-04-07 05:19:03+05:30,2246,188,43.0,31.3,67.0,519.0,18.0,0.0,,,,
2024-04-07 05:20:05+05:30,2247,190,39.0,31.3,67.0,612.0,32.0,0.0,,,,
2024-04-07 05:21:04+05:30,2248,191,45.0,31.3,67.0,517.0,17.0,0.0,,,,
2024-04-07 05:22:05+05:30,2249,192,38.0,31.3,67.0,500.0,15.0,5.0,,,,
2024-04-07 05:23:06+05:30,2250,186,42.0,31.3,67.0,551.0,23.0,2.0,,,,
2024-04-07 05:24:07+05:30,2251,190,40.0,31.3,67.0,545.0,22.0,2.0,,,,
2024-04-07 05:25:04+05:30,2252,192,41.0,31.3,67.0,480.0,12.0,0.0,,,,
2024-04-07 05:26:05+05:30,2253,190,38.0,31.3,67.0,567.0,25.0,0.0,,,,
2024-04-07 05:27:07+05:30,2254,190,40.0,31.3,67.0,548.0,22.0,4.0,,,,
2024-04-07 05:28:08+05:30,2255,185,41.0,31.3,67.0,552.0,23.0,0.0,,,,
2024-04-07 05:29:10+05:30,2256,183,38.0,31.3,67.0,578.0,27.0,1.0,,,,
2024-04-07 05:30:12+05:30,2257,187,40.0,31.3,67.0,615.0,32.0,4.0,,,,
2024-04-07 05:31:13+05:30,2258,183,38.0,31.3,67.0,599.0,30.0,0.0,,,,
2024-04-07 05:33:05+05:30,2259,191,46.0,31.3,67.0,508.0,16.0,2.0,,,,
2024-04-07 05:34:06+05:30,2260,192,38.0,31.3,67.0,584.0,28.0,0.0,,,,
2024-04-07 05:35:05+05:30,2261,187,43.0,31.3,67.0,533.0,20.0,0.0,,,,
2024-04-07 05:36:06+05:30,2262,192,35.0,31.3,67.0,594.0,29.0,0.0,,,,
2024-04-07 05:37:07+05:30,2263,191,42.0,31.3,67.0,543.0,21.0,3.0,,,,
2024-04-07 05:38:09+05:30,2264,187,38.0,31.3,67.0,652.0,38.0,1.0,,,,
2024-04-07 05:39:05+05:30,2265,189,42.0,31.3,67.0,615.0,32.0,0.0,,,,
2024-04-07 05:40:07+05:30,2266,191,39.0,31.3,67.0,735.0,51.0,0.0,,,,
2024-04-07 05:41:08+05:30,2267,189,41.0,31.3,67.0,763.0,55.0,2.0,,,,
2024-04-07 05:42:06+05:30,2268,190,42.0,31.3,66.0,674.0,41.0,0.0,,,,
2024-04-07 05:43:08+05:30,2269,198,40.0,31.3,66.0,778.0,57.0,2.0,,,,
2024-04-07 05:44:10+05:30,2270,191,38.0,31.3,66.0,690.0,44.0,0.0,,,,
2024-04-07 05:45:11+05:30,2271,192,37.0,31.3,66.0,795.0,60.0,0.0,,,,
2024-04-07 05:46:13+05:30,2272,193,40.0,31.3,66.0,783.0,58.0,20.0,,,,
2024-04-07 05:47:06+05:30,2273,192,43.0,31.3,66.0,697.0,45.0,5.0,,,,
2024-04-07 05:48:08+05:30,2274,196,42.0,31.3,66.0,714.0,47.0,3.0,,,,
2024-04-07 05:49:06+05:30,2275,197,46.0,31.3,66.0,700.0,45.0,7.0,,,,
2024-04-07 05:50:08+05:30,2276,195,41.0,31.3,66.0,813.0,62.0,0.0,,,,
2024-04-07 05:51:07+05:30,2277,203,44.0,31.3,66.0,717.0,48.0,0.0,,,,
2024-04-07 05:52:09+05:30,2278,191,43.0,31.3,66.0,757.0,54.0,0.0,,,,
2024-04-07 05:53:07+05:30,2279,203,43.0,31.3,66.0,865.0,70.0,0.0,,,,
2024-04-07 05:54:08+05:30,2280,204,40.0,31.3,66.0,949.0,83.0,0.0,,,,
2024-04-07 05:55:09+05:30,2281,200,40.0,31.3,66.0,891.0,74.0,4.0,,,,
2024-04-07 05:56:07+05:30,2282,201,41.0,31.3,66.0,733.0,50.0,0.0,,,,
2024-04-07 05:57:08+05:30,2283,199,39.0,31.3,66.0,787.0,58.0,1.0,,,,
2024-04-07 05:58:09+05:30,2284,195,41.0,31.3,66.0,810.0,62.0,0.0,,,,
2024-04-07 05:59:11+05:30,2285,195,35.0,31.3,66.0,1019.0,94.0,0.0,,,,
2024-04-07 06:00:13+05:30,2286,198,41.0,31.3,66.0,1316.0,139.0,9.0,,,,
2024-04-07 06:01:08+05:30,2287,208,42.0,31.3,66.0,1228.0,126.0,0.0,,,,
2024-04-07 06:02:09+05:30,2288,207,43.0,31.3,66.0,1277.0,133.0,2.0,,,,
2024-04-07 06:03:10+05:30,2289,208,40.0,31.3,66.0,1270.0,132.0,8.0,,,,
2024-04-07 06:04:11+05:30,2290,206,40.0,31.3,66.0,1470.0,163.0,4.0,,,,
2024-04-07 06:05:13+05:30,2291,207,43.0,31.3,66.0,1518.0,184.0,4.0,,,,
2024-04-07 06:06:14+05:30,2292,205,39.0,31.3,67.0,1501.0,172.0,0.0,,,,
2024-04-07 06:07:08+05:30,2293,211,43.0,31.3,67.0,1441.0,158.0,0.0,,,,
2024-04-07 06:08:10+05:30,2294,212,40.0,31.3,67.0,1496.0,169.0,0.0,,,,
2024-04-07 06:09:08+05:30,2295,211,43.0,31.3,67.0,1238.0,127.0,0.0,,,,
2024-04-07 06:10:09+05:30,2296,208,40.0,31.3,67.0,1295.0,136.0,0.0,,,,
2024-04-07 06:11:09+05:30,2297,213,43.0,31.3,67.0,1056.0,99.0,0.0,,,,
2024-04-07 06:12:10+05:30,2298,207,42.0,31.3,67.0,1095.0,105.0,10.0,,,,
2024-04-07 06:13:11+05:30,2299,204,40.0,31.3,67.0,1004.0,92.0,0.0,,,,
2024-04-07 06:14:12+05:30,2300,200,37.0,31.3,67.0,1001.0,91.0,0.0,,,,
2024-04-07 06:15:09+05:30,2301,202,46.0,31.2,67.0,815.0,63.0,1.0,,,,
2024-04-07 06:16:10+05:30,2302,208,48.0,30.8,67.0,802.0,61.0,16.0,,,,
2024-04-07 06:17:11+05:30,2303,195,39.0,30.8,66.0,719.0,48.0,0.0,,,,
2024-04-07 06:18:13+05:30,2304,196,40.0,30.8,65.0,523.0,18.0,0.0,,,,
2024-04-07 06:19:14+05:30,2305,192,42.0,30.8,64.0,592.0,29.0,4.0,,,,
2024-04-07 06:20:15+05:30,2306,187,38.0,30.8,63.0,567.0,25.0,3.0,,,,
2024-04-07 06:21:10+05:30,2307,190,45.0,30.8,63.0,464.0,9.0,3.0,,,,
2024-04-07 06:22:11+05:30,2308,188,38.0,30.8,62.0,526.0,19.0,0.0,,,,
2024-04-07 06:23:12+05:30,2309,188,40.0,30.8,62.0,530.0,19.0,0.0,,,,
2024-04-07 06:24:10+05:30,2310,191,44.0,30.8,62.0,459.0,8.0,17.0,,,,
2024-04-07 06:25:12+05:30,2311,193,42.0,30.8,62.0,508.0,16.0,4.0,,,,
2024-04-07 06:26:13+05:30,2312,190,40.0,30.9,61.0,481.0,12.0,4.0,,,,
2024-04-07 06:27:11+05:30,2313,183,46.0,31.2,61.0,473.0,11.0,2.0,,,,
2024-04-07 06:28:12+05:30,2314,188,38.0,31.3,61.0,556.0,23.0,7.0,,,,
2024-04-07 06:29:13+05:30,2315,186,38.0,31.3,61.0,565.0,25.0,0.0,,,,
2024-04-07 06:30:15+05:30,2316,185,38.0,31.3,61.0,524.0,18.0,0.0,,,,
2024-04-07 06:31:11+05:30,2317,189,46.0,31.2,61.0,482.0,12.0,2.0,,,,
2024-04-07 06:32:12+05:30,2318,187,39.0,30.8,60.0,526.0,19.0,2.0,,,,
2024-04-07 06:33:13+05:30,2319,184,39.0,30.8,60.0,539.0,21.0,0.0,,,,
2024-04-07 06:34:11+05:30,2320,186,44.0,30.8,60.0,473.0,11.0,4.0,,,,
2024-04-07 06:35:12+05:30,2321,188,40.0,30.8,60.0,565.0,25.0,0.0,,,,
2024-04-07 06:36:14+05:30,2322,183,38.0,30.8,60.0,584.0,28.0,7.0,,,,
2024-04-07 06:37:11+05:30,2323,187,43.0,30.8,60.0,591.0,29.0,0.0,,,,
2024-04-07 06:38:12+05:30,2324,194,43.0,30.8,60.0,863.0,70.0,63.0,,,,
2024-04-07 06:39:14+05:30,2325,191,38.0,30.8,59.0,1252.0,129.0,0.0,,,,
2024-04-07 06:40:15+05:30,2326,194,41.0,30.8,59.0,1352.0,145.0,3.0,,,,
2024-04-07 06:41:12+05:30,2327,203,43.0,30.8,59.0,1204.0,122.0,0.0,,,,
2024-04-07 06:42:13+05:30,2328,201,43.0,30.8,59.0,915.0,78.0,5.0,,,,
2024-04-07 06:43:12+05:30,2329,202,43.0,30.8,59.0,1004.0,92.0,0.0,,,,
2024-04-07 06:44:13+05:30,2330,198,42.0,30.8,59.0,1122.0,109.0,6.0,,,,
2024-04-07 06:45:14+05:30,2331,197,39.0,30.8,59.0,1509.0,178.0,0.0,,,,
2024-04-07 06:46:13+05:30,2332,193,42.0,30.8,59.0,1420.0,155.0,0.0,,,,
2024-04-07 06:47:15+05:30,2333,202,39.0,30.8,59.0,1400.0,152.0,1.0,,,,
2024-04-07 06:48:16+05:30,2334,199,39.0,30.8,59.0,1441.0,158.0,0.0,,,,
2024-04-07 06:49:18+05:30,2335,201,41.0,30.8,59.0,1338.0,142.0,24.0,,,,
2024-04-07 06:50:20+05:30,2336,195,39.0,30.8,59.0,1245.0,128.0,19.0,,,,
2024-04-07 06:51:13+05:30,2337,201,43.0,30.8,59.0,997.0,90.0,0.0,,,,
2024-04-07 06:52:14+05:30,2338,197,39.0,30.8,59.0,1044.0,98.0,0.0,,,,
2024-04-07 06:53:15+05:30,2339,193,38.0,30.8,59.0,983.0,88.0,2.0,,,,
2024-04-07 06:54:13+05:30,2340,203,46.0,30.8,59.0,882.0,73.0,0.0,,,,
2024-04-07 06:55:14+05:30,2341,198,43.0,30.8,59.0,902.0,76.0,3.0,,,,
2024-04-07 06:56:15+05:30,2342,191,38.0,30.8,58.0,853.0,69.0,0.0,,,,
2024-04-07 06:57:13+05:30,2343,196,41.0,30.8,58.0,692.0,44.0,0.0,,,,
2024-04-07 06:58:14+05:30,2344,191,38.0,30.8,58.0,783.0,58.0,1.0,,,,
2024-04-07 06:59:15+05:30,2345,187,38.0,30.8,58.0,783.0,58.0,0.0,,,,
2024-04-07 07:00:17+05:30,2346,196,40.0,30.8,58.0,802.0,61.0,52.0,,,,
2024-04-07 07:01:18+05:30,2347,188,38.0,30.8,58.0,870.0,71.0,2.0,,,,
2024-04-07 07:02:19+05:30,2348,187,38.0,30.8,58.0,940.0,82.0,3.0,,,,
2024-04-07 07:03:14+05:30,2349,195,43.0,30.8,58.0,868.0,71.0,0.0,,,,
2024-04-07 07:04:15+05:30,2350,193,36.0,30.8,58.0,787.0,58.0,0.0,,,,
2024-04-07 07:05:16+05:30,2351,192,40.0,30.8,58.0,889.0,74.0,8.0,,,,
2024-04-07 07:06:17+05:30,2352,189,38.0,30.8,58.0,885.0,73.0,1.0,,,,
2024-04-07 07:07:19+05:30,2353,188,37.0,30.8,57.0,885.0,73.0,5.0,,,,
2024-04-07 07:08:20+05:30,2354,188,38.0,30.8,57.0,836.0,66.0,0.0,,,,
2024-04-07 07:09:21+05:30,2355,187,37.0,30.8,57.0,817.0,63.0,0.0,,,,
2024-04-07 07:10:22+05:30,2356,186,41.0,30.8,57.0,780.0,57.0,3.0,,,,
2024-04-07 07:11:23+05:30,2357,191,44.0,30.8,57.0,757.0,54.0,2.0,,,,
2024-04-07 07:13:15+05:30,2358,194,40.0,30.8,57.0,620.0,33.0,8.0,,,,
2024-04-07 07:14:16+05:30,2359,188,38.0,30.8,57.0,649.0,37.0,0.0,,,,
2024-04-07 07:15:17+05:30,2360,187,42.0,30.8,57.0,624.0,34.0,36.0,,,,
2024-04-07 07:16:18+05:30,2361,183,38.0,30.8,57.0,607.0,31.0,0.0,,,,
2024-04-07 07:17:15+05:30,2362,188,43.0,30.8,57.0,533.0,20.0,0.0,,,,
2024-04-07 07:18:16+05:30,2363,187,38.0,30.8,56.0,591.0,29.0,19.0,,,,
2024-04-07 07:19:17+05:30,2364,184,38.0,30.8,56.0,605.0,31.0,0.0,,,,
2024-04-07 07:20:19+05:30,2365,183,38.0,30.8,56.0,612.0,32.0,1.0,,,,
2024-04-07 07:21:16+05:30,2366,190,40.0,30.8,56.0,574.0,26.0,24.0,,,,
2024-04-07 07:22:17+05:30,2367,188,38.0,30.8,56.0,659.0,39.0,0.0,,,,
2024-04-07 07:23:18+05:30,2368,184,35.0,30.8,56.0,682.0,42.0,0.0,,,,
2024-04-07 07:24:19+05:30,2369,184,37.0,30.8,56.0,702.0,46.0,0.0,,,,
